BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;29;45;0;0;0;0;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;5;17;17;26;0;0;0;0;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0300;HAVO;0;0;62;59;0;0;0;0;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO lj 4-5;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;2;29;5;29;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO lj 4-5;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;45;55;27;41;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO lj 4-5;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;1;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO lj 4-5;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;8;26;5;10;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO lj 4-5;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;17;3;9;1;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO lj 4-5;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;4;2;5;10;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO uitbest. aan VAVO;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;0;0;1;4;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO uitbest. aan VAVO;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;1;3;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO/VWO lj 3;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;24;45;0;0;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO/VWO lj 3;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;14;22;0;0;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;HAVO/VWO lj 3;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;60;78;0;0;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;3;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;2;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;4;0;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;2;0;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;1;2;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;0;1;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;2;5;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;1;2;0;0;0;0
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO uitbest. aan VAVO;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;0;1
20LA;00;Opb SGM Esdal College;EMMEN;Drenthe;VWO uitbest. aan VAVO;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;1;1
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0022;Ljvb op HAVO/VMBO-Alle Lw;59;57;70;63;0;0;0;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;0;0;0;1;0;0;0;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Economie;Horeca, bakkerij en recreatie;6555;LWOO BB Horeca, bakkerij en recreatie;0;0;0;0;0;0;1;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6911;VMBO BB Dienstverlening en producten;0;0;0;0;1;0;2;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6955;LWOO BB Dienstverlening en producten;0;0;0;0;1;2;1;1;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Techniek;Bouwen, wonen en interieur;6011;VMBO BB Bouwen, wonen en interieur;0;0;0;0;8;0;4;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Techniek;Bouwen, wonen en interieur;6055;LWOO BB Bouwen, wonen en interieur;0;0;0;0;6;0;6;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Techniek;Bouwen, wonen en interieur;7055;LWOO BB LWT Bouwen, wonen en interieur;0;0;0;0;0;0;1;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Techniek;Mobiliteit en transport;6211;VMBO BB Mobiliteit en transport;0;0;0;0;3;0;5;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Techniek;Mobiliteit en transport;6255;LWOO BB Mobiliteit en transport;0;0;0;0;4;0;1;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Techniek;Mobiliteit en transport;7211;VMBO BB LWT Mobiliteit en transport;0;0;0;0;0;0;1;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;0;2;0;3;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO BL lj 3-4;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;1;6;0;7;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO GL lj 3-4;Techniek;Bouwen, wonen en interieur;6031;VMBO GL Bouwen, wonen en interieur;0;0;0;0;0;0;1;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO GL lj 3-4;Zorg & Welzijn;Zorg en welzijn;6631;VMBO GL Zorg en welzijn;0;0;0;0;0;0;0;2;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6921;VMBO KB Dienstverlening en producten;0;0;0;0;6;3;3;6;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6965;LWOO KB Dienstverlening en producten;0;0;0;0;1;0;0;1;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO KL lj 3-4;Techniek;Bouwen, wonen en interieur;6021;VMBO KB Bouwen, wonen en interieur;0;0;0;0;7;0;8;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO KL lj 3-4;Techniek;Bouwen, wonen en interieur;6065;LWOO KB Bouwen, wonen en interieur;0;0;0;0;1;0;0;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO KL lj 3-4;Techniek;Mobiliteit en transport;6221;VMBO KB Mobiliteit en transport;0;0;0;0;5;0;3;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO KL lj 3-4;Techniek;Mobiliteit en transport;6265;LWOO KB Mobiliteit en transport;0;0;0;0;3;0;2;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO KL lj 3-4;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;0;21;5;11;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO KL lj 3-4;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;1;3;0;1;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO TL lj 3-4;Economie;N.v.t.;0472;MAVO/Theor Lw-Profiel Economie;0;0;0;0;0;0;11;10;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO TL lj 3-4;Economie;N.v.t.;2213;LWOO/Theor Lw-Profiel Economie;0;0;0;0;2;1;0;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO TL lj 3-4;N.v.t.;N.v.t.;0474;MAVO/Theor Lw-Profielloos leerjaar 3;0;0;0;0;18;24;0;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO TL lj 3-4;Techniek;N.v.t.;0470;MAVO/Theor Lw-Profiel Techniek;0;0;0;0;0;0;5;0;0;0;0;0
20LA;02;Opb SGM Esdal College;KLAZIENAVEEN;Drenthe;VMBO TL lj 3-4;Zorg & Welzijn;N.v.t.;0471;MAVO/Theor Lw-Profiel Zorg en Welzijn;0;0;0;0;0;0;2;10;0;0;0;0
20LA;03;Opb SGM Esdal College;EMMEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;41;41;48;68;0;0;0;0;0;0;0;0
20LA;03;Opb SGM Esdal College;EMMEN;Drenthe;VMBO TL lj 3-4;Economie;N.v.t.;0472;MAVO/Theor Lw-Profiel Economie;0;0;0;0;0;0;24;27;0;0;0;0
20LA;03;Opb SGM Esdal College;EMMEN;Drenthe;VMBO TL lj 3-4;Economie;N.v.t.;2213;LWOO/Theor Lw-Profiel Economie;0;0;0;0;1;0;0;0;0;0;0;0
20LA;03;Opb SGM Esdal College;EMMEN;Drenthe;VMBO TL lj 3-4;Landbouw;N.v.t.;0473;MAVO/Theor Lw-Profiel Landbouw;0;0;0;0;0;0;1;0;0;0;0;0
20LA;03;Opb SGM Esdal College;EMMEN;Drenthe;VMBO TL lj 3-4;N.v.t.;N.v.t.;0474;MAVO/Theor Lw-Profielloos leerjaar 3;0;0;0;0;65;79;0;0;0;0;0;0
20LA;03;Opb SGM Esdal College;EMMEN;Drenthe;VMBO TL lj 3-4;Techniek;N.v.t.;0470;MAVO/Theor Lw-Profiel Techniek;0;0;0;0;0;0;15;3;0;0;0;0
20LA;03;Opb SGM Esdal College;EMMEN;Drenthe;VMBO TL lj 3-4;Techniek;N.v.t.;2211;LWOO/Theor Lw-Profiel Techniek;0;0;0;0;0;0;1;0;0;0;0;0
20LA;03;Opb SGM Esdal College;EMMEN;Drenthe;VMBO TL lj 3-4;Zorg & Welzijn;N.v.t.;0471;MAVO/Theor Lw-Profiel Zorg en Welzijn;0;0;0;0;0;0;2;23;0;0;0;0
20LA;03;Opb SGM Esdal College;EMMEN;Drenthe;VMBO TL lj 3-4;Zorg & Welzijn;N.v.t.;2212;LWOO/Theor Lw-Profiel Zorg en Welzijn;0;0;0;0;0;0;1;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;30;20;33;19;0;0;0;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;0;0;1;0;0;0;0;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Economie;Horeca, bakkerij en recreatie;6511;VMBO BB Horeca, bakkerij en recreatie;0;0;0;0;5;1;4;1;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Economie;Horeca, bakkerij en recreatie;6555;LWOO BB Horeca, bakkerij en recreatie;0;0;0;0;2;0;3;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Economie;Horeca, bakkerij en recreatie;7555;LWOO BB LWT Horeca, bakkerij en recreatie;0;0;0;0;0;0;0;1;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6911;VMBO BB Dienstverlening en producten;0;0;0;0;3;0;1;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6955;LWOO BB Dienstverlening en producten;0;0;0;0;5;1;1;1;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;7955;LWOO BB LWT Dienstverlening en producten;0;0;0;0;0;0;1;1;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Techniek;Bouwen, wonen en interieur;6011;VMBO BB Bouwen, wonen en interieur;0;0;0;0;1;0;0;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Techniek;Mobiliteit en transport;6211;VMBO BB Mobiliteit en transport;0;0;0;0;2;0;3;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Techniek;Mobiliteit en transport;6255;LWOO BB Mobiliteit en transport;0;0;0;0;0;0;2;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Techniek;Mobiliteit en transport;7211;VMBO BB LWT Mobiliteit en transport;0;0;0;0;1;0;0;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Zorg & Welzijn;Zorg en welzijn;6611;VMBO BB Zorg en welzijn;0;0;0;0;0;1;0;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO BL lj 3-4;Zorg & Welzijn;Zorg en welzijn;6655;LWOO BB Zorg en welzijn;0;0;0;0;0;4;0;2;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO KL lj 3-4;Economie;Horeca, bakkerij en recreatie;6521;VMBO KB Horeca, bakkerij en recreatie;0;0;0;0;3;2;7;5;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO KL lj 3-4;Economie;Horeca, bakkerij en recreatie;6565;LWOO KB Horeca, bakkerij en recreatie;0;0;0;0;2;0;0;2;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6921;VMBO KB Dienstverlening en producten;0;0;0;0;7;7;6;6;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6965;LWOO KB Dienstverlening en producten;0;0;0;0;0;0;0;1;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO KL lj 3-4;Techniek;Bouwen, wonen en interieur;6021;VMBO KB Bouwen, wonen en interieur;0;0;0;0;2;0;0;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO KL lj 3-4;Techniek;Mobiliteit en transport;6221;VMBO KB Mobiliteit en transport;0;0;0;0;5;0;11;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO KL lj 3-4;Techniek;Mobiliteit en transport;6265;LWOO KB Mobiliteit en transport;0;0;0;0;0;0;3;0;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO KL lj 3-4;Zorg & Welzijn;Zorg en welzijn;6621;VMBO KB Zorg en welzijn;0;0;0;0;0;8;0;5;0;0;0;0
20LA;05;Opb SGM Esdal College;EMMEN;Drenthe;VMBO KL lj 3-4;Zorg & Welzijn;Zorg en welzijn;6665;LWOO KB Zorg en welzijn;0;0;0;0;0;2;0;0;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0022;Ljvb op HAVO/VMBO-Alle Lw;29;20;21;26;0;0;0;0;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;0;1;0;0;0;0;0;0;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;0;0;0;4;0;0;0;0;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6911;VMBO BB Dienstverlening en producten;0;0;0;0;5;0;3;3;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6955;LWOO BB Dienstverlening en producten;0;0;0;0;1;0;2;2;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6921;VMBO KB Dienstverlening en producten;0;0;0;0;9;11;8;11;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6965;LWOO KB Dienstverlening en producten;0;0;0;0;4;1;5;0;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO TL lj 3-4;Economie;N.v.t.;0472;MAVO/Theor Lw-Profiel Economie;0;0;0;0;0;0;2;2;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO TL lj 3-4;Economie;N.v.t.;2213;LWOO/Theor Lw-Profiel Economie;0;0;0;0;0;1;0;0;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO TL lj 3-4;Landbouw;N.v.t.;0473;MAVO/Theor Lw-Profiel Landbouw;0;0;0;0;0;0;1;0;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO TL lj 3-4;N.v.t.;N.v.t.;0474;MAVO/Theor Lw-Profielloos leerjaar 3;0;0;0;0;12;13;0;0;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO TL lj 3-4;Techniek;N.v.t.;0470;MAVO/Theor Lw-Profiel Techniek;0;0;0;0;0;0;8;1;0;0;0;0
20LA;06;Opb SGM Esdal College;OOSTERHESSELEN;Drenthe;VMBO TL lj 3-4;Zorg & Welzijn;N.v.t.;0471;MAVO/Theor Lw-Profiel Zorg en Welzijn;0;0;0;0;0;0;0;5;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0022;Ljvb op HAVO/VMBO-Alle Lw;24;25;25;16;0;0;0;0;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;Brugjaar 1-2;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;0;0;1;1;0;0;0;0;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6911;VMBO BB Dienstverlening en producten;0;0;0;0;3;2;4;4;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;VMBO BL lj 3-4;Intersect. programma;Dienstverlening en producten;6955;LWOO BB Dienstverlening en producten;0;0;0;0;4;0;1;3;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6921;VMBO KB Dienstverlening en producten;0;0;0;0;4;3;6;3;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;VMBO KL lj 3-4;Intersect. programma;Dienstverlening en producten;6965;LWOO KB Dienstverlening en producten;0;0;0;0;0;3;0;1;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;VMBO TL lj 3-4;Economie;N.v.t.;0472;MAVO/Theor Lw-Profiel Economie;0;0;0;0;0;0;11;4;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;VMBO TL lj 3-4;N.v.t.;N.v.t.;0474;MAVO/Theor Lw-Profielloos leerjaar 3;0;0;0;0;13;12;0;0;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;VMBO TL lj 3-4;Techniek;N.v.t.;0470;MAVO/Theor Lw-Profiel Techniek;0;0;0;0;0;0;3;1;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;VMBO TL lj 3-4;Zorg & Welzijn;N.v.t.;0471;MAVO/Theor Lw-Profiel Zorg en Welzijn;0;0;0;0;0;0;4;8;0;0;0;0
20LA;07;Opb SGM Esdal College;BORGER;Drenthe;VMBO uitbest. aan VAVO;N.v.t.;N.v.t.;4040;VMBO-TL naar VAVO;0;0;0;0;0;0;0;1;0;0;0;0
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;2;2;10;0;4
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;1;0;0;0;0
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;15;11;7;15;10;8
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;2;3;2;0;1
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;1;0;2;0;1
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0279;VWO-GYM Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;2;0;0
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;5;21;4;7;2;6
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;3;8;1;0;0;2
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;2;1;3;3;1;3
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;2;3;2;0;2;0
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;1;7;17;12;18
20LA;15;Opb SGM Esdal College;EMMEN;Drenthe;VWO lj 4-6;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;1;2;7;3;5
20LL;00;Bouwens vd Boije College;PANNINGEN;Limburg;Brugjaar 1-2;N.v.t.;N.v.t.;0011;Ljvb op HAVO/VMBO-Th/Gm Lw;37;41;0;0;0;0;0;0;0;0;0;0
20LL;00;Bouwens vd Boije College;PANNINGEN;Limburg;Brugjaar 1-2;N.v.t.;N.v.t.;0012;Ljvb op VMBO-Gm Lw;0;0;41;46;0;0;0;0;0;0;0;0
20LL;00;Bouwens vd Boije College;PANNINGEN;Limburg;Brugjaar 1-2;N.v.t.;N.v.t.;0015;Ljvb op VWO/HAVO;39;28;0;0;0;0;0;0;0;0;0;0
20LL;00;Bouwens vd Boije College;PANNINGEN;Limburg;Brugjaar 1-2;N.v.t.;N.v.t.;0017;Ljvb op VWO;21;6;0;0;0;0;0;0;0;0;0;0
20LL;00;Bouwens vd Boije College;PANNINGEN;Limburg;Brugjaar 1-2;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;41;53;0;0;0;0;0;0;0;0;0;0
