SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1003;fatl;Franse taal en literatuur;;0;0;18;6,6;18;6,6;18;6,3;18;6,3;6,4;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1004;dutl;Duitse taal en literatuur;;0;0;24;7,4;24;7,4;24;6,2;24;6,2;6,9;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1018;biol;biologie;;0;0;17;6,8;17;6,8;17;6,5;17;6,5;6,5;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1019;maat;maatschappijleer;;0;0;40;8,0;0;,0;0;,0;0;,0;8,0;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1020;ckv;culturele en kunstzinnige vorming;V;40;40;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1021;ges;geschiedenis;;0;0;23;7,1;23;7,1;23;7,3;23;7,3;7,2;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1022;econ;economie;;0;0;20;6,9;20;6,9;20;6,8;20;6,8;6,9;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1023;nat;natuurkunde;;0;0;14;7,8;14;7,8;14;6,8;14;6,8;7,4;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1024;wisA;wiskunde A;;0;0;19;6,6;19;6,6;19;7,3;19;7,3;6,9;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1025;wisB;wiskunde B;;0;0;21;7,2;21;7,2;21;6,8;21;6,8;7,0;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1027;wisD;wiskunde D;;0;0;2;9,1;0;,0;0;,0;0;,0;9,0;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1028;schk;scheikunde;;0;0;17;6,8;17;6,8;17;6,6;17;6,6;6,6;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;22;7,4;7;7,0;7;6,3;7;6,3;7,3;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1032;kudr;kunst (drama);;0;0;26;7,6;26;7,6;26;7,0;26;7,0;7,3;,0
2018;00CB;01;SGM VO Vrije Schoolond;0355;ZEIST;ZEIST;Utrecht;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,8
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0131;ak;aardrijkskunde;;0;0;7;6,9;7;6,9;7;6,2;7;6,2;6,6;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;0353;lo;lichamelijke opvoeding;G;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;18;6,9;18;6,9;18;6,0;18;6,0;6,6;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1002;entl;Engelse taal en literatuur;;0;0;18;6,4;18;6,4;18;6,8;18;6,8;6,6;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1003;fatl;Franse taal en literatuur;;0;0;8;6,3;8;6,3;8;6,1;8;6,1;6,3;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1004;dutl;Duitse taal en literatuur;;0;0;10;7,1;10;7,1;10;6,3;10;6,3;6,8;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1018;biol;biologie;;0;0;14;6,8;14;6,8;14;6,0;14;6,0;6,5;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1019;maat;maatschappijleer;;0;0;18;7,2;0;,0;0;,0;0;,0;7,3;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;G;3;3;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1020;ckv;culturele en kunstzinnige vorming;V;15;15;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1021;ges;geschiedenis;;0;0;3;7,2;3;7,2;3;6,3;3;6,3;7,0;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1022;econ;economie;;0;0;7;6,9;7;6,9;7;6,6;7;6,6;6,7;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1023;nat;natuurkunde;;0;0;12;6,6;12;6,6;12;5,7;12;5,7;6,2;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1024;wisA;wiskunde A;;0;0;7;6,5;7;6,5;7;6,4;7;6,4;6,4;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1025;wisB;wiskunde B;;0;0;11;6,2;11;6,2;11;5,3;11;5,3;5,7;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1027;wisD;wiskunde D;;0;0;3;6,1;0;,0;0;,0;0;,0;6,3;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1028;schk;scheikunde;;0;0;16;6,5;16;6,5;16;5,9;16;5,9;6,3;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;3;6,7;3;6,7;3;6,2;3;6,2;6,3;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1031;kumu;kunst (muziek);;0;0;3;7,0;3;7,0;3;6,0;3;6,0;6,7;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1032;kudr;kunst (drama);;0;0;5;7,5;5;7,5;5;6,8;5;6,8;7,4;,0
2018;00CB;02;SGM VO Vrije Schoolond;0772;EINDHOVEN;EINDHOVEN;Noord-Brabant;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,2
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0131;ak;aardrijkskunde;;0;0;41;6,4;41;6,4;41;5,9;41;5,9;6,1;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0251;m&o;management en organisatie;;0;0;21;6,5;21;6,5;21;6,3;21;6,3;6,3;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0260;mu;muziek;;0;0;9;7,8;9;7,8;9;6,3;9;6,3;6,8;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0270;te;tekenen;;0;0;9;6,5;9;6,5;9;6,8;9;6,8;6,7;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0301;anw;algemene natuurwetenschappen;;0;0;2;6,5;0;,0;0;,0;0;,0;6,5;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0353;lo;lichamelijke opvoeding;G;33;33;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;0353;lo;lichamelijke opvoeding;V;47;47;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;80;6,4;80;6,4;80;5,8;80;5,8;6,2;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1002;entl;Engelse taal en literatuur;;0;0;80;6,6;80;6,6;80;6,7;80;6,7;6,7;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1003;fatl;Franse taal en literatuur;;0;0;38;6,9;38;6,9;38;6,5;38;6,5;6,8;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1004;dutl;Duitse taal en literatuur;;0;0;46;6,7;46;6,7;46;6,4;46;6,4;6,6;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1018;biol;biologie;;0;0;48;6,5;48;6,5;48;6,3;48;6,3;6,3;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1019;maat;maatschappijleer;;0;0;75;6,9;0;,0;0;,0;0;,0;6,9;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;G;28;28;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1020;ckv;culturele en kunstzinnige vorming;V;26;26;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1021;ges;geschiedenis;;0;0;30;6,3;30;6,3;30;5,7;30;5,7;6,0;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1022;econ;economie;;0;0;37;6,4;37;6,4;37;6,2;37;6,2;6,4;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1023;nat;natuurkunde;;0;0;35;6,3;35;6,3;35;6,5;35;6,5;6,4;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1024;wisA;wiskunde A;;0;0;37;6,6;37;6,6;37;6,8;37;6,8;6,8;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1025;wisB;wiskunde B;;0;0;43;6,5;43;6,5;43;6,8;43;6,8;6,7;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1027;wisD;wiskunde D;;0;0;12;7,3;0;,0;0;,0;0;,0;7,3;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1028;schk;scheikunde;;0;0;51;6,3;51;6,3;51;6,4;51;6,4;6,4;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1052;chtl;Chinese taal en literatuur;;0;0;8;8,3;0;,0;0;,0;0;,0;8,3;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1054;o&o;onderzoek en ontwerpen (beschikking 2007);;0;0;15;7,7;0;,0;0;,0;0;,0;7,7;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;74;8,0;0;,0;0;,0;0;,0;8,0;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;19;6,9;19;6,9;19;7,5;19;7,5;7,3;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1111;gtc;Griekse taal en cultuur;;0;0;8;6,9;8;6,9;8;7,0;8;7,0;7,1;,0
2018;00DI;02;rsg de Borgen;1969;WESTERKWARTIER;LEEK;Groningen;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,2
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;10;6,1;10;6,1;10;5,8;10;5,8;5,8;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;16;7,1;16;7,1;16;6,6;16;6,6;6,9;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0260;mu;muziek;;0;0;11;7,4;11;7,4;11;6,1;11;6,1;6,8;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0270;te;tekenen;;0;0;7;6,8;7;6,8;7;6,6;7;6,6;6,7;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0311;fi;filosofie;;0;0;10;6,1;10;6,1;10;7,0;10;7,0;6,6;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;33;33;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;29;29;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1018;biol;biologie;;0;0;34;6,3;33;6,3;34;6,0;33;6,0;6,2;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;56;6,9;0;,0;0;,0;0;,0;6,9;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;17;17;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;28;28;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;26;6,7;26;6,7;26;6,3;26;6,3;6,5;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1022;econ;economie;;0;0;30;6,6;30;6,6;30;6,9;30;6,9;6,8;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;38;6,5;38;6,5;38;6,6;38;6,6;6,5;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;26;6,7;26;6,7;26;7,0;26;7,0;6,9;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;34;6,8;34;6,8;34;7,2;34;7,2;7,0;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1026;wisC;wiskunde C;;0;0;2;6,2;2;6,2;2;5,9;2;5,9;6,0;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1027;wisD;wiskunde D;;0;0;9;7,2;0;,0;0;,0;0;,0;7,3;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;40;6,5;40;6,5;40;6,2;40;6,2;6,3;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;23;7,0;0;,0;0;,0;0;,0;7,2;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1039;lit;literatuur;;0;0;62;7,1;0;,0;0;,0;0;,0;7,2;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1062;nezl;Nederlandse taal;;0;0;62;7,2;62;7,2;62;5,9;62;5,9;6,5;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1063;enzl;Engelse taal;;0;0;62;6,8;62;6,8;62;6,8;62;6,8;6,9;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1064;fazl;Franse taal;;0;0;30;6,8;30;6,8;30;6,1;30;6,1;6,4;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1065;duzl;Duitse taal;;0;0;39;6,7;39;6,7;39;6,5;39;6,5;6,6;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;11;6,3;11;6,3;11;6,5;11;6,5;6,5;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1111;gtc;Griekse taal en cultuur;;0;0;3;7,8;3;7,8;3;7,6;3;7,6;8,0;,0
2018;00HI;00;SGM Dalton Vatel;1916;LEIDSCHENDAM-VOORBURG;VOORBURG;Zuid-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;7,1
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0131;ak;aardrijkskunde;;0;0;9;6,7;9;6,7;9;6,2;9;6,2;6,4;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0251;m&o;management en organisatie;;0;0;10;6,5;10;6,5;10;5,9;10;5,9;6,3;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;G;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;0353;lo;lichamelijke opvoeding;V;28;28;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;29;6,8;29;6,8;29;5,8;29;5,8;6,3;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;29;7,0;29;7,0;29;6,6;29;6,6;6,8;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;9;6,7;9;6,7;9;6,3;9;6,3;6,7;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;9;6,9;9;6,9;9;5,8;9;5,8;6,4;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1005;sptl;Spaanse taal en literatuur;;0;0;19;6,5;19;6,5;19;6,1;19;6,1;6,3;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1018;biol;biologie;;0;0;14;6,7;14;6,7;14;6,0;14;6,0;6,4;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1019;maat;maatschappijleer;;0;0;24;7,6;0;,0;0;,0;0;,0;7,6;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;13;13;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;4;4;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1021;ges;geschiedenis;;0;0;13;6,5;13;6,5;13;6,2;13;6,2;6,4;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1022;econ;economie;;0;0;13;6,6;13;6,6;13;6,3;13;6,3;6,6;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1023;nat;natuurkunde;;0;0;16;6,5;16;6,5;16;6,8;16;6,8;6,6;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1024;wisA;wiskunde A;;0;0;12;6,6;12;6,6;12;6,4;12;6,4;6,4;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1025;wisB;wiskunde B;;0;0;16;6,6;16;6,6;16;6,4;16;6,4;6,7;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1026;wisC;wiskunde C;;0;0;1;5,9;1;5,9;1;5,9;1;5,9;6,0;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1028;schk;scheikunde;;0;0;16;6,3;16;6,3;16;6,3;16;6,3;6,4;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1031;kumu;kunst (muziek);;0;0;4;6,6;4;6,6;4;6,9;4;6,9;6,8;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1035;nlt;natuur, leven en technologie;;0;0;11;7,0;0;,0;0;,0;0;,0;7,1;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1110;ltc;Latijnse taal en cultuur;;0;0;6;6,7;6;6,7;6;6,7;6;6,7;6,7;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1111;gtc;Griekse taal en cultuur;;0;0;3;7,2;3;7,2;3;7,1;3;7,1;7,3;,0
2018;00IP;00;Kath SGM Hoofddorp;0394;HAARLEMMERMEER;HOOFDDORP;Noord-Holland;VWO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,4
2018;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;27;6,5;27;6,5;27;6,1;27;6,1;6,4;,0
2018;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0161;in;informatica;;0;0;13;7,4;0;,0;0;,0;0;,0;7,4;,0
2018;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;17;5,9;17;5,9;17;5,6;17;5,6;5,8;,0
2018;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0260;mu;muziek;;0;0;6;7,1;6;7,1;6;6,3;6;6,3;6,8;,0
2018;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;51;51;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;38;38;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;89;6,7;89;6,7;89;6,0;89;6,0;6,3;,0
2018;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;89;6,8;89;6,8;89;6,7;89;6,7;6,7;,0
2018;00JR;00;SGM Spieringshoek;0606;SCHIEDAM;SCHIEDAM;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;44;6,2;44;6,2;44;6,0;44;6,0;6,2;,0
