SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST;GEM. CIJFER REKENTOETS
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;51;6,7;51;6,7;51;6,3;51;6,3;6,5;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1018;biol;biologie;;0;0;26;6,4;26;6,4;26;5,8;26;5,8;6,1;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1019;maat;maatschappijleer;;0;0;83;6,9;0;,0;0;,0;0;,0;6,9;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;70;6,8;0;,0;0;,0;0;,0;6,9;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;12;12;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1021;ges;geschiedenis;;0;0;53;6,1;53;6,1;53;5,2;53;5,2;5,7;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1022;econ;economie;;0;0;47;6,1;47;6,1;47;5,2;47;5,2;5,7;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1023;nat;natuurkunde;;0;0;15;6,2;15;6,2;15;6,8;15;6,8;6,7;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1024;wisA;wiskunde A;;0;0;62;6,1;62;6,1;62;5,8;62;5,8;6,0;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1025;wisB;wiskunde B;;0;0;14;6,5;14;6,5;14;6,9;14;6,9;6,7;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1028;schk;scheikunde;;0;0;30;5,8;30;5,8;30;6,0;30;6,0;5,9;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;10;6,7;10;6,7;10;6,5;10;6,5;6,6;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1031;kumu;kunst (muziek);;0;0;4;6,3;4;6,3;4;5,9;4;5,9;6,0;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1035;nlt;natuur, leven en technologie;;0;0;19;6,3;0;,0;0;,0;0;,0;6,5;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;26;7,0;0;,0;0;,0;0;,0;7,1;,0
2018;02DF;00;Grotiuscollege;0917;HEERLEN;HEERLEN;Limburg;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,5
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;0131;ak;aardrijkskunde;;0;0;31;6,4;31;6,4;31;6,6;31;6,6;6,5;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;0251;m&o;management en organisatie;;0;0;44;6,2;44;6,2;44;6,2;44;6,2;6,2;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;0260;mu;muziek;;0;0;27;7,3;27;7,3;27;7,2;27;7,2;7,2;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;0353;lo;lichamelijke opvoeding;G;95;95;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;0353;lo;lichamelijke opvoeding;V;54;54;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;161;6,4;161;6,4;161;6,1;161;6,1;6,3;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1002;entl;Engelse taal en literatuur;;0;0;161;6,8;161;6,8;161;6,8;161;6,8;6,8;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1003;fatl;Franse taal en literatuur;;0;0;26;6,4;26;6,4;26;5,7;26;5,7;6,1;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;35;6,4;35;6,4;35;6,0;35;6,0;6,2;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1018;biol;biologie;;0;0;79;6,6;79;6,6;79;5,9;79;5,9;6,3;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1019;maat;maatschappijleer;;0;0;153;7,1;0;,0;0;,0;0;,0;7,1;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;121;6,8;0;,0;0;,0;0;,0;6,9;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;7;7;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;20;20;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1021;ges;geschiedenis;;0;0;75;6,2;75;6,2;75;6,3;75;6,3;6,2;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1022;econ;economie;;0;0;86;6,1;86;6,1;86;6,4;86;6,4;6,3;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1023;nat;natuurkunde;;0;0;39;6,6;39;6,6;39;6,9;39;6,9;6,8;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1024;wisA;wiskunde A;;0;0;131;6,6;131;6,6;131;6,7;131;6,7;6,7;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1025;wisB;wiskunde B;;0;0;26;6,2;26;6,2;26;7,5;26;7,5;6,8;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1027;wisD;wiskunde D;;0;0;1;6,9;0;,0;0;,0;0;,0;7,0;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1028;schk;scheikunde;;0;0;86;6,5;86;6,5;86;6,9;86;6,9;6,7;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;12;7,0;12;7,0;12;7,2;12;7,2;6,9;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1034;maw;maatschappijwetenschappen;;0;0;31;6,4;31;6,4;31;6,2;31;6,2;6,4;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1035;nlt;natuur, leven en technologie;;0;0;61;6,9;0;,0;0;,0;0;,0;7,0;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;19;6,9;0;,0;0;,0;0;,0;6,8;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1060;gds;godsdienst;;0;0;161;7,1;0;,0;0;,0;0;,0;7,1;,0
2018;02DO;00;PC SGM Het Noordik;0141;ALMELO;ALMELO;Overijssel;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,9
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;33;6,2;33;6,2;33;6,3;33;6,3;6,3;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0161;in;informatica;;0;0;15;6,8;0;,0;0;,0;0;,0;6,9;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;29;6,6;29;6,6;29;6,9;29;6,9;6,9;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0270;te;tekenen;;0;0;15;6,7;15;6,7;15;6,6;15;6,6;6,9;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;18;18;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;67;67;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;86;6,4;86;6,4;86;6,3;86;6,3;6,4;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;86;6,5;86;6,5;86;7,1;86;7,1;6,8;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;17;6,5;17;6,5;17;5,8;17;5,8;6,1;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;19;6,3;19;6,3;19;6,2;19;6,2;6,2;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;37;6,1;37;6,1;37;6,2;37;6,2;6,1;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;84;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;79;6,8;0;,0;0;,0;0;,0;6,9;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;5;5;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;44;6,6;44;6,6;44;6,4;44;6,4;6,5;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1022;econ;economie;;0;0;45;6,3;44;6,3;45;6,4;44;6,4;6,5;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;31;6,3;31;6,3;31;6,5;31;6,5;6,4;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;51;6,1;51;6,1;51;6,8;51;6,8;6,5;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;29;6,3;29;6,3;29;7,1;29;7,1;6,7;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;42;6,6;42;6,6;42;6,9;42;6,9;6,8;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1034;maw;maatschappijwetenschappen;;0;0;12;6,0;12;6,0;12;6,3;12;6,3;6,3;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1038;bsm;bewegen, sport en maatschappij;;0;0;19;6,7;0;,0;0;,0;0;,0;6,8;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;86;7,0;0;,0;0;,0;0;,0;7,0;,0
2018;02DZ;00;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,8
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;20;6,2;20;6,2;20;6,0;20;6,0;6,2;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;25;6,0;25;6,0;25;5,6;25;5,6;5,8;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;8;8;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;61;61;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;72;6,4;72;6,4;72;6,1;72;6,1;6,3;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;72;6,4;72;6,4;72;6,7;72;6,7;6,6;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;7;5,9;7;5,9;7;6,1;7;6,1;6,3;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;29;5,8;29;5,8;29;5,4;29;5,4;5,5;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;44;6,0;44;6,0;44;6,2;44;6,2;6,1;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;72;7,1;0;,0;0;,0;0;,0;7,1;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;68;6,8;0;,0;0;,0;0;,0;6,8;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;3;3;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;41;6,1;41;6,1;41;6,0;41;6,0;6,1;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1022;econ;economie;;0;0;50;6,3;50;6,3;50;6,4;50;6,4;6,4;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;29;6,2;29;6,2;29;6,5;29;6,5;6,4;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;58;6,3;58;6,3;58;6,6;58;6,6;6,5;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;11;6,2;11;6,2;11;7,6;11;7,6;7,0;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;31;6,1;31;6,1;31;7,2;31;7,2;6,7;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;19;6,7;19;6,7;19;6,8;19;6,8;6,8;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1061;lv;levensbeschouwelijk vormingsonderwijs;;0;0;72;6,8;0;,0;0;,0;0;,0;6,8;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1112;msst;maatschappelijke stage;V;72;72;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02DZ;04;Sint Stanislascollege;0503;DELFT;DELFT;Zuid-Holland;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;6,1
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;0131;ak;aardrijkskunde;;0;0;110;6,2;110;6,2;110;6,0;110;6,0;6,1;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;0251;m&o;management en organisatie;;0;0;47;6,3;47;6,3;47;6,3;47;6,3;6,4;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;G;143;143;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;0353;lo;lichamelijke opvoeding;V;50;50;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;193;6,8;193;6,8;193;6,4;193;6,4;6,6;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1002;entl;Engelse taal en literatuur;;0;0;193;6,3;193;6,3;193;6,8;193;6,8;6,6;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1003;fatl;Franse taal en literatuur;;0;0;32;6,4;32;6,4;32;6,0;32;6,0;6,2;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;65;6,2;65;6,2;65;6,4;65;6,4;6,3;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1018;biol;biologie;;0;0;80;6,4;80;6,4;80;6,0;80;6,0;6,2;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1019;maat;maatschappijleer;;0;0;193;7,1;0;,0;0;,0;0;,0;7,1;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;193;6,9;0;,0;0;,0;0;,0;6,9;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1021;ges;geschiedenis;;0;0;126;6,5;126;6,5;126;6,3;126;6,3;6,5;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1022;econ;economie;;0;0;97;6,4;97;6,4;97;6,1;97;6,1;6,3;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1023;nat;natuurkunde;;0;0;35;6,3;35;6,3;35;7,0;35;7,0;6,7;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1024;wisA;wiskunde A;;0;0;128;6,2;128;6,2;128;6,7;128;6,7;6,5;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1025;wisB;wiskunde B;;0;0;42;6,4;42;6,4;42;7,4;42;7,4;6,9;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1028;schk;scheikunde;;0;0;75;6,1;75;6,1;75;6,6;75;6,6;6,3;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1030;kubv;kunst (beeldende vormgeving);;0;0;37;6,6;37;6,6;37;6,5;37;6,5;6,6;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1031;kumu;kunst (muziek);;0;0;26;6,8;16;6,9;16;6,1;16;6,1;6,6;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1035;nlt;natuur, leven en technologie;;0;0;48;6,7;0;,0;0;,0;0;,0;6,7;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1060;gds;godsdienst;;0;0;193;6,8;0;,0;0;,0;0;,0;6,8;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1072;rms;religie, mens en samenleving;;0;0;20;7,4;0;,0;0;,0;0;,0;7,3;,0
2018;02EA;00;Driestar College;0513;GOUDA;GOUDA;Zuid-Holland;HAVO;1121;RT3F;rekentoets 3F;;0;0;0;,0;0;,0;0;,0;0;,0;,0;5,8
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;0131;ak;aardrijkskunde;;0;0;45;6,2;45;6,2;45;6,3;45;6,3;6,2;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;0161;in;informatica;;0;0;33;6,2;0;,0;0;,0;0;,0;6,3;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;0251;m&o;management en organisatie;;0;0;68;6,3;68;6,3;68;6,1;68;6,1;6,3;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;0311;fi;filosofie;;0;0;16;6,5;16;6,5;16;6,5;16;6,5;6,6;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;0353;lo;lichamelijke opvoeding;G;39;39;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;0353;lo;lichamelijke opvoeding;V;141;141;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1001;netl;Nederlandse taal en literatuur;;0;0;188;6,2;188;6,2;188;6,1;188;6,1;6,2;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1002;entl;Engelse taal en literatuur;;0;0;188;6,8;188;6,8;188;6,9;188;6,9;6,9;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1003;fatl;Franse taal en literatuur;;0;0;29;6,1;29;6,1;29;6,3;29;6,3;6,3;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1004;dutl;Duitse taal en literatuur;;0;0;37;6,4;37;6,4;37;6,1;37;6,1;6,3;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1012;s-e;Spaanse taal en literatuur (elementair);;0;0;32;6,5;0;,0;0;,0;0;,0;6,5;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1018;biol;biologie;;0;0;79;6,1;79;6,1;79;6,1;79;6,1;6,1;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1019;maat;maatschappijleer;;0;0;188;6,3;0;,0;0;,0;0;,0;6,4;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1020;ckv;culturele en kunstzinnige vorming;;0;0;186;6,9;0;,0;0;,0;0;,0;6,9;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1020;ckv;culturele en kunstzinnige vorming;G;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1020;ckv;culturele en kunstzinnige vorming;V;1;1;0;,0;0;,0;0;,0;0;,0;,0;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1021;ges;geschiedenis;;0;0;100;6,6;100;6,6;100;6,0;100;6,0;6,3;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1022;econ;economie;;0;0;88;6,2;88;6,2;88;6,3;88;6,3;6,3;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1023;nat;natuurkunde;;0;0;77;6,6;77;6,6;77;6,2;77;6,2;6,4;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1024;wisA;wiskunde A;;0;0;124;5,8;124;5,8;124;7,1;124;7,1;6,5;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1025;wisB;wiskunde B;;0;0;43;5,5;43;5,5;43;6,6;43;6,6;6,1;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1027;wisD;wiskunde D;;0;0;6;6,7;0;,0;0;,0;0;,0;6,8;,0
2018;02EB;00;Chr SGM Vincent van Gogh;0106;ASSEN;ASSEN;Drenthe;HAVO;1028;schk;scheikunde;;0;0;90;5,9;90;5,9;90;7,0;90;7,0;6,5;,0
